id,name,department,salary
49156,Russell Wise,Sales,40667.93
49157,William Williams,Sales,81986.21
49158,Karen Williams,Marketing,96075.78
49159,Joshua Nichols,HR,63730.44
49160,Linda Hunter,Finance,119344.37
49161,Amber Martinez,Marketing,93789.51
49162,Christopher Gutierrez,HR,148393.29
49163,Jose Brooks,Finance,76603.68
49164,Jason Brown,IT,46466.57
49165,Erika Rhodes,HR,85567.45
49166,Gabriel Hawkins,Finance,72675.04
49167,Leslie Peters,IT,68017.56
49168,Ashley Gregory,IT,38212.18
49169,Jerry Bailey,Marketing,146763.04
49170,Linda Riddle,Finance,58929.95
49171,Gary Ramirez,Sales,141133.10
49172,Annette Bridges MD,Research,82825.99
49173,Kenneth Brown,IT,87811.66
49174,Nicholas Roth,HR,111958.02
49175,Denise Smith,Finance,126524.57
49176,Cody Fitzpatrick,Sales,49984.67
49177,Justin Davidson,Sales,97221.11
49178,Kimberly Rodriguez,Support,106764.38
49179,Carl Coleman,Finance,69234.50
49180,Joanna Fisher,Sales,50679.07
49181,Tamara Green,Finance,66109.63
49182,Kenneth Cooper,HR,76286.48
49183,Sarah Pena,HR,140774.48
49184,Charles Mitchell,HR,31390.85
49185,Erin Kane,Research,93049.21
49186,Marie Young,IT,112774.71
49187,Sydney Tanner,HR,108632.18
49188,Mark Rojas,IT,108107.53
49189,Kirsten Benson,Finance,123484.30
49190,Samantha Brown,Research,35549.22
49191,Barbara Harrison,Research,61237.94
49192,Kaitlyn Weaver,Support,65551.14
49193,Katrina Hampton,Research,62984.08
49194,Richard Herrera,Research,129467.28
49195,Christopher Best,IT,66511.60
49196,Sara Garza,IT,95222.55
49197,Stephanie Mendez,Research,141704.98
49198,Nicole Johnson,IT,94269.56
49199,Victor Brown,HR,145624.65
49200,Dean Wilson,IT,37145.33
49201,Christopher Ho,IT,40388.70
49202,Kristen Diaz,Finance,113501.49
49203,Joseph Frey,Operations,33552.53
49204,John Mendoza,Operations,127779.45
49205,Theresa Mccormick,Sales,83975.33
49206,Todd Sweeney,Support,93196.88
49207,Michael Guerrero,Marketing,112259.90
49208,Steven Moore,Sales,45836.32
49209,Shannon Perez,Support,67087.83
49210,Nichole Delacruz,Operations,126444.22
49211,Willie Kim,IT,71990.14
49212,Kelly Castillo,HR,131950.24
49213,Deborah Sosa,Support,76480.11
49214,Alexandra Noble,Support,37948.60
49215,Gabriel Lopez,Finance,42428.36
49216,Alexis Dominguez,Research,62619.12
49217,Nicholas Garza,Finance,33441.76
49218,Brandon Ritter,HR,118550.96
49219,Robert Mccormick,HR,37921.15
49220,Lisa Gilbert,Support,126720.16
49221,Tiffany Murphy,Marketing,44404.36
49222,Tammy Cooper,Marketing,40301.41
49223,Charles Webb,Operations,79852.23
49224,Brett Richardson,Support,88050.90
49225,Jennifer Delacruz,IT,79723.08
49226,Michael Kennedy,Research,104141.35
49227,Jose Brady,HR,72746.67
49228,Elizabeth Hughes,HR,92634.70
49229,Jennifer Davila,Support,147026.89
49230,Willie Graves,Finance,30600.41
49231,Stacey Wells,HR,123464.85
49232,Maurice Clark,Sales,75974.11
49233,Kenneth Rhodes,Research,134809.48
49234,Joel Gonzalez,Sales,49397.09
49235,Justin Sanchez,Support,99587.62
49236,Shannon Medina DVM,Research,137127.21
49237,Daniel Roberts,Research,78394.25
49238,Miguel Richardson DDS,Research,61574.07
49239,Melissa Ramos,Marketing,41479.60
49240,Mrs. Chelsea Horne,Sales,51382.72
49241,Justin Price,Finance,147231.05
49242,William Pierce,Support,135416.10
49243,Heather Dixon,Finance,102275.56
49244,Richard Lee,Finance,30300.63
49245,Michelle Johnston,HR,115649.57
49246,Tina Smith,Finance,130188.82
49247,Billy King,Sales,114033.56
49248,Tiffany Crawford,Support,37254.48
49249,Pamela Wilkinson,Support,143090.92
49250,Jennifer Carroll,Operations,58030.31
49251,Jacob Wagner,Finance,79516.91
49252,James Fowler,HR,116649.47
49253,John Holland,Marketing,117547.58
49254,Robert Raymond,Sales,57024.38
49255,Javier Warren,Marketing,91860.08
49256,Stephanie Grant,IT,125351.54
49257,Johnny Rodriguez,Research,66392.45
49258,Marissa Hudson,Support,63402.40
49259,Phillip Baker,Sales,149398.30
49260,Lauren Martin,Finance,138276.53
49261,William Graham,Marketing,53948.90
49262,Katelyn Lopez,Sales,145011.90
49263,James Rodgers,Marketing,83554.47
49264,Heather Gray,IT,147035.95
49265,Debra Dunlap,Marketing,77303.30
49266,Thomas Leonard,Operations,121105.16
49267,Shelly Cabrera,Finance,57582.47
49268,Gina Harris,Operations,135922.96
49269,Jacob Vang,Operations,144888.57
49270,Thomas Huang,Support,120058.47
49271,Faith Figueroa,Marketing,54980.47
49272,Amanda Brown,HR,72446.36
49273,Christina Bowman MD,Operations,143662.91
49274,Rebecca Williams,Sales,145418.93
49275,Craig Myers,Finance,107011.83
49276,Chelsea Wilson,Operations,132425.47
49277,Raven Mercer,HR,110140.90
49278,Tammy Jackson,Marketing,53161.33
49279,Billy Steele,IT,125420.38
49280,Sherry Robinson,Marketing,95828.39
49281,Joseph Woods,Sales,60353.59
49282,Jeffery Torres,Support,126115.64
49283,Michael Cortez,Sales,127476.35
49284,Michelle Larsen,Operations,106876.90
49285,David Williams,Finance,59688.16
49286,Michael Smith,IT,92656.81
49287,Joshua Willis,IT,108471.24
49288,Megan Torres,Operations,113266.29
49289,Sandra Duarte,IT,122396.81
49290,Andrea Harris,Operations,116590.00
49291,Brittany Mayer,Sales,65245.12
49292,Carol May,Sales,78536.92
49293,Mary Owens,Research,143113.98
49294,Matthew Morales,Operations,137077.96
49295,Joshua Johnson,Research,64478.01
49296,Katherine Johnson,Finance,74095.92
49297,Diana Thornton MD,IT,114840.42
49298,Teresa Lopez,HR,139395.69
49299,Ralph Burke,Sales,77316.67
49300,Jordan Jackson,Operations,136215.61
49301,Shannon Mcgrath DDS,IT,48462.06
49302,Michael Green,Sales,75947.07
49303,Jenna Hughes,Marketing,48543.34
49304,Dawn Thompson,Sales,41629.32
49305,Ryan George,IT,139770.24
49306,Angela Davis,Sales,110310.84
49307,Michael Beck,HR,142140.50
49308,Nicole Hendricks,Marketing,40229.71
49309,Angela Arnold,IT,127792.56
49310,Michael Garcia,Sales,65423.66
49311,Alejandro Shea,IT,119861.02
49312,Alicia Chen,Marketing,87291.34
49313,Mario Stone,Finance,148269.95
49314,Regina Fields,Marketing,112655.14
49315,Adam Clayton,Finance,31064.77
49316,Kimberly Bell,Operations,119792.24
49317,Darlene Ellison,HR,85643.73
49318,Jeffery Young,Marketing,73884.46
49319,Matthew Atkins,Sales,125423.48
49320,Darryl Allen,Research,39144.38
49321,Laura Munoz,Finance,31613.50
49322,Brian Benton,Finance,119055.59
49323,Christopher Galvan,Research,31225.81
49324,Mr. Christopher Lara,Marketing,59485.71
49325,Stephanie Gardner,Operations,74249.65
49326,Joseph Peters,Operations,54584.55
49327,Susan Lester,Finance,107764.87
49328,William Davis,HR,131263.47
49329,Kristen Harris,Support,64540.48
49330,Jasmine Craig,HR,145477.46
49331,Donald Mullins,Marketing,83338.16
49332,Ronald Fisher,IT,144566.65
49333,Karen Johnson,IT,41265.59
49334,Joshua Baker,Operations,141447.39
49335,Christopher Flores,Operations,143842.52
49336,Jillian Smith,Support,40024.79
49337,Jennifer Johnson,Marketing,44516.94
49338,Donald Anderson,Operations,149598.84
49339,Luke Morales,Sales,65629.83
49340,Michele Cunningham,Research,80247.98
49341,Natalie Long,Support,119319.18
49342,Troy Thompson,Sales,90006.68
49343,Laura Alvarado,Finance,119711.50
49344,John Ramos,Operations,33563.73
49345,Stephanie Paul,Finance,69661.41
49346,Matthew Sims,Research,98105.10
49347,Samantha Galloway,HR,90022.90
49348,Nathan Thomas,Marketing,141358.28
49349,Nancy Johnson,IT,100979.33
49350,Mitchell Ford,IT,65997.77
49351,Charles Nolan,Marketing,30971.81
49352,Joshua Schroeder,Finance,67116.43
49353,Jeffrey Le,IT,72157.46
49354,Alexander Woods,Marketing,97948.07
49355,Teresa Mills,HR,72313.29
49356,Amanda Hernandez,Support,85726.29
49357,John Murphy,Finance,83102.66
49358,Jody Berry,Sales,88001.05
49359,Kari Stevens,Support,70797.01
49360,Christian Gentry,Support,110996.69
49361,Tiffany Stone,Marketing,43286.37
49362,Amy Stephens,Support,45803.63
49363,Charles Long,Finance,142164.39
49364,Mark Rodgers,IT,145145.94
49365,Marc Dean,HR,87042.49
49366,Hannah Wolfe,Sales,35658.68
49367,Jennifer Mitchell,Research,123743.91
49368,Jeffrey Jones,Support,98518.94
49369,Tammy Hernandez,Operations,94313.75
49370,Steven Farley,Sales,126650.70
49371,Sharon Kelly,Marketing,52172.69
49372,Janet Daniel,Research,46846.86
49373,Nicholas Roberts,HR,36516.49
49374,John Park,Finance,49233.97
49375,Andrew Shaw,Operations,43227.82
49376,Krystal Long,Sales,113508.11
49377,Dawn Wang,Sales,128540.63
49378,Justin Ellis,Sales,111596.41
49379,Steve Anderson,Support,102462.81
49380,Jennifer Lopez MD,Sales,138339.04
49381,Donald Clark,Sales,97457.15
49382,Charlene Logan,IT,129401.90
49383,Richard Kline,Operations,129846.85
49384,Margaret Martinez,Support,58913.10
49385,Gina Miller,Operations,56716.99
49386,Brenda Jennings,Research,87691.12
49387,Alexandra Brown,Operations,119285.29
49388,Michael Collins,Operations,133281.29
49389,James Payne,Finance,32499.74
49390,Kenneth Wu,Operations,127222.88
49391,Robert Dillon,Support,57077.87
49392,Alex Roberts,Support,36934.81
49393,Stephen Boyd,Support,136210.46
49394,Ashley Sanchez,Finance,66315.09
49395,Amanda Obrien,Operations,40610.87
49396,Wendy Booth MD,Support,48798.64
49397,James Miller,Finance,111405.17
49398,Jessica Leonard,Marketing,40525.74
49399,Alfred Jones,Operations,98784.20
49400,James Watkins,Operations,148829.16
49401,Darryl Mclaughlin,Finance,112524.76
49402,Tyler Wang,Finance,68835.30
49403,Kathy Reed,Finance,37573.93
49404,Austin Mccarthy,Marketing,60911.39
49405,Danielle Oliver,Operations,106211.18
49406,Kayla Grant,Finance,147708.17
49407,Teresa Stevens MD,Support,61663.13
49408,Christopher Willis,Operations,70463.00
49409,Andrea Moore,Research,30581.40
49410,Allison Grant,IT,70813.42
49411,Matthew Bridges,IT,52620.01
49412,Timothy Tucker,Operations,118097.98
49413,Jessica Ray,HR,129526.88
49414,Lisa Rogers,Sales,136069.91
49415,Marvin Taylor,HR,79453.15
49416,Vanessa Thompson,Sales,36433.44
49417,Martin Jackson,Finance,125622.31
49418,Albert Martin,Sales,116684.52
49419,Julia Miller,Sales,53686.23
49420,Erica Wilson,IT,69587.00
49421,Raymond Baker,Support,44509.54
49422,Lisa Huang,HR,125158.37
49423,Billy Hunt,HR,76304.89
49424,Dr. Carrie Kelley MD,Operations,83554.77
49425,Sarah Butler,Support,146991.92
49426,Patrick Michael,IT,77444.34
49427,Shannon Baker,Operations,117280.35
49428,Laura Green,HR,126507.42
49429,Eddie Small,HR,127538.59
49430,Andrew Hunter,Finance,76806.35
49431,Gregory Lawrence,Finance,48922.02
49432,Brian Vasquez,Operations,118544.51
49433,Patrick Garza,Operations,116537.02
49434,Kyle Lin,Marketing,115380.92
49435,Jason Robinson,Operations,143126.52
49436,Darius Mckay,Marketing,80173.76
49437,Paul Harris,Marketing,114663.38
49438,Stephanie Henry,HR,146202.95
49439,Deanna Cole,IT,92286.40
49440,Andrew Clay,Sales,112947.47
49441,Stephanie White,Sales,118195.02
49442,David Maxwell DDS,Finance,79412.41
49443,Joel Farmer,Operations,73970.25
49444,Melissa Bowers,Operations,67667.28
49445,Derek Middleton,Operations,145519.24
49446,Denise Kim,Marketing,86152.11
49447,Andrew Rodriguez,Marketing,134078.96
49448,Katherine Jordan,Support,71306.26
49449,Herbert Terry,HR,112674.16
49450,Peter Curtis,Operations,118111.47
49451,Joshua Dean,HR,137324.03
49452,Ms. Barbara Gonzalez,IT,111420.29
49453,Robert Robles,Operations,69210.21
49454,Jeffrey Estes,Support,126761.28
49455,Jennifer Johnston,IT,130696.52
49456,Frank Edwards,Finance,77416.17
49457,Tom Mitchell,IT,144279.67
49458,Dustin Burton,Sales,65376.86
49459,Michelle Mcdonald,Support,143134.80
49460,Janet Smith,HR,105738.57
49461,Sabrina Dorsey,Operations,98405.94
49462,Nancy Barker,Research,64087.07
49463,Barry Lamb,Marketing,72710.52
49464,Joseph Vazquez,Marketing,139400.40
49465,Shelia Martin,Support,137258.80
49466,Diana Moore,Finance,111726.81
49467,Nichole Martinez,HR,67621.09
49468,Matthew Munoz,Marketing,90886.73
49469,Kimberly Orr,Sales,94748.76
49470,Matthew Baxter,Finance,99291.50
49471,Jerry Knight,Support,42313.10
49472,Sara Aguirre,IT,63826.25
49473,Caroline Dean,Operations,141952.59
49474,David Santos,IT,72114.67
49475,Michael Jones,Sales,88873.25
49476,Patrick Matthews,HR,40210.04
49477,Wesley Perez,Marketing,136076.01
49478,Elizabeth Williams,Marketing,87328.38
49479,Connie Brown,IT,50520.61
49480,Deborah Norris,Finance,66108.29
49481,Sarah Moore,IT,37149.15
49482,Allison Taylor,Sales,31391.63
49483,Janice Thompson,Finance,99190.13
49484,Kathryn Roth,Finance,113454.67
49485,Raymond Ramirez,Research,114168.00
49486,Sara Duncan,IT,109537.39
49487,Jason Wright,Support,46143.80
49488,Jennifer Herrera,HR,145969.72
49489,Ashley Blake,Sales,114243.13
49490,Charles Williams,Operations,73164.91
49491,Jacqueline Barnett,Operations,118973.10
49492,Jerry Butler,HR,145223.97
49493,David Wells,IT,63786.04
49494,John Farrell,Operations,62487.14
49495,Eugene Owens,Finance,79075.37
49496,Jesse Francis,Finance,93776.08
49497,Kevin Taylor,Operations,55589.51
49498,Ruth Wolf,IT,129071.86
49499,Ariel Hester,Marketing,69578.56
49500,Elizabeth Hawkins,Research,118020.97
49501,Lori Watson,Sales,85726.13
49502,Jennifer Lee,Marketing,105963.77
49503,Jack Byrd,IT,108605.71
49504,Jacob Moore,Research,87009.56
49505,Suzanne Wilson,Sales,119434.90
49506,James Tran MD,HR,50030.06
49507,Norman Watson,HR,98359.16
49508,Robert Richardson,HR,93827.61
49509,Allison Schultz,Research,148072.99
49510,Timothy Cook,Marketing,96702.70
49511,Tina Gray,Support,120595.27
49512,Denise Ford,Finance,121317.53
49513,Claire Mcneil,Finance,78324.39
49514,Cole Torres,Finance,110385.91
49515,Zachary Anderson,Sales,145888.25
49516,Mark Butler,Sales,105939.00
49517,Nicole Lopez,IT,99261.42
49518,Brian Jones,IT,71668.79
49519,Erica Atkinson,Finance,35420.01
49520,Amanda Carroll,Support,70182.80
49521,Carol Rice,HR,103468.35
49522,Kimberly Griffin,Marketing,113663.59
49523,Patricia Craig,Marketing,129767.80
49524,Mr. Robert Mathis,Sales,51076.23
49525,Paul Rangel,Marketing,84076.22
49526,Paula Anderson,Operations,42012.92
49527,Paige Huff,Marketing,146754.81
49528,Elizabeth Rodriguez,Operations,44050.44
49529,David Clarke,Sales,117011.19
49530,Jessica Walker,IT,148921.44
49531,Michelle Mooney,Finance,144295.49
49532,Michael Wilson MD,Research,125478.54
49533,Emily Taylor,Operations,38539.61
49534,Dawn Schneider,Research,45572.31
49535,Amanda Beck,Marketing,144923.33
49536,Heather Andersen,Sales,146738.76
49537,Charles Curry,Support,91092.58
49538,Nicholas Cook,Sales,39240.72
49539,Alexandra Potter,Marketing,65644.20
49540,Christine Steele,Support,146303.36
49541,Katherine Green,Research,35809.94
49542,Albert Clark,Sales,72650.79
49543,Maria Parker,Research,106859.36
49544,Kimberly Hensley,Support,105431.98
49545,Kayla Prince,Sales,129058.47
49546,Amy Hurley,Operations,62041.62
49547,Jennifer Pena,IT,111988.09
49548,Andrew Yates,Finance,143780.57
49549,Robert Hunt,Operations,92225.00
49550,Kyle Lee,Support,38642.87
49551,Diana Henderson,Marketing,126886.04
49552,Steve Cortez,Support,62463.91
49553,Margaret Lopez,Sales,79510.08
49554,Kayla Rojas,Marketing,94101.20
49555,Tracy Hodges,Support,122956.62
49556,Jennifer Walsh,Sales,145121.03
49557,Rachel Mendoza,Finance,124689.18
49558,Matthew Carpenter,Operations,130076.13
49559,Pamela Gentry,Operations,33346.50
49560,Sean King,IT,34028.04
49561,Kimberly Jenkins,Marketing,124181.17
49562,Briana Hughes,HR,122834.73
49563,Megan Thompson,HR,79775.74
49564,Kathryn Leonard,Research,46857.15
49565,Daniel Jackson DDS,Research,127327.82
49566,Courtney Taylor,Marketing,93779.93
49567,William Owens,Operations,80868.57
49568,Mason Curtis,Sales,126345.11
49569,Sara Rodgers,Research,125822.07
49570,Stacey Medina,Finance,55310.70
49571,Jason Jones,Marketing,142088.66
49572,Joseph Keller,Marketing,105062.17
49573,Max Jordan,Marketing,101614.11
49574,Kevin Reid,Finance,121387.54
49575,Margaret Miller,IT,70835.00
49576,Robert Farley,Sales,145861.10
49577,Katie Fernandez,IT,59802.18
49578,Justin Cruz,Sales,118461.40
49579,Kathryn Mitchell,HR,127673.11
49580,Morgan Whitney,Research,129389.29
49581,Cynthia Gonzalez,Sales,60610.29
49582,Keith Chan,Finance,123013.06
49583,Phillip Nicholson,Operations,84328.04
49584,Amy Lee,Marketing,135145.47
49585,Donna Austin,Marketing,127207.31
49586,Stephanie Lambert,Finance,64093.06
49587,Colin Marshall,IT,109394.26
49588,Debra Miller,Research,130932.93
49589,Amanda Horn,Support,62613.21
49590,Jessica Smith,Sales,136539.15
49591,Kenneth Carr,Research,102887.02
49592,Abigail Martin,Marketing,130787.25
49593,Douglas Johnson,IT,81078.57
49594,Matthew Murillo,Marketing,36351.78
49595,David Brennan,HR,64643.95
49596,Mr. David Russell MD,Support,112179.17
49597,Larry Pearson,Marketing,102901.25
49598,John Sutton,Finance,46351.99
49599,Laura Santiago,Marketing,96711.52
49600,Kirk Delacruz,Support,145176.26
49601,Mrs. Karen Newton MD,Marketing,69593.66
49602,Amy Williams,Marketing,75481.60
49603,Stephen Kemp,Operations,138275.89
49604,Alexis Williams,Support,90827.67
49605,Deborah Miranda MD,Sales,90962.01
49606,Jennifer Cross,IT,57098.32
49607,Lauren Romero,Finance,30047.64
49608,Adam Kemp,Sales,62755.15
49609,Christina Howe,Support,97252.12
49610,John Blake,Research,37903.89
49611,Misty Ritter,Research,43935.36
49612,Yvonne Sanders,Support,39307.92
49613,Jeff Jackson,Sales,103487.53
49614,Taylor Berger,HR,91142.32
49615,Jessica Singleton,Support,102338.84
49616,Jeremy Fisher,Operations,38111.44
49617,Michael Palmer,Operations,91665.23
49618,Michael Armstrong,Research,117844.60
49619,Nicholas Ball,Operations,80584.24
49620,Mario Montoya,Research,69520.76
49621,Jose Jackson,Marketing,135220.60
49622,James Sampson,Sales,143824.14
49623,Timothy Miller,IT,96025.24
49624,Sean Douglas,Research,77805.79
49625,Christopher Gregory,Operations,39371.00
49626,Luke Lambert,HR,110423.78
49627,Sheryl Davis,Operations,36288.59
49628,Nicholas Allen,Marketing,73142.66
49629,Bethany Murphy,IT,105608.99
49630,Kayla Nguyen,Finance,99818.96
49631,Jason Parker,Support,125583.86
49632,Dr. Michael Vasquez,Support,33296.74
49633,Randy Garza,Support,98732.53
49634,Bill Newton,IT,126679.78
49635,Isaac Garrison,Marketing,116512.52
49636,Richard Villa,Finance,102849.37
49637,Karen Johnson,Support,34061.42
49638,Mary Nicholson,Research,149086.73
49639,Breanna Yates,Finance,65201.90
49640,Henry Johnson,Support,87166.24
49641,Ashley Evans,Research,148450.83
49642,Mr. James Williamson,Sales,102975.65
49643,Christine Wallace,Support,71562.39
49644,Logan Rodriguez,Operations,54008.76
49645,Leslie Brennan,Marketing,55925.69
49646,Mary Galvan,HR,63716.71
49647,Destiny Barajas,Marketing,85808.64
49648,Carrie Cantrell,IT,145616.65
49649,Jason Aguirre,HR,148409.27
49650,Megan Ramirez,IT,129198.08
49651,Casey Reid,Research,134851.31
49652,James Wilkinson,Sales,107595.56
49653,Stephen Snow,Marketing,82167.32
49654,Danielle Smith,Marketing,52739.09
49655,Judith Duarte,Operations,95392.25
49656,Cynthia Hanna,Sales,73336.22
49657,David Weaver,Finance,133774.94
49658,Carl Yang,Research,148310.23
49659,Robert Glass,Sales,149465.73
49660,Emily Barnes,Research,64574.98
49661,Thomas Webb,Finance,103289.24
49662,Melody Smith,Research,110525.59
49663,Jeffrey Hamilton,Research,62144.25
49664,Nicole Dixon,Marketing,46111.72
49665,Ricky Thomas,IT,65301.85
49666,Miranda Harmon,IT,130215.63
49667,Christopher Cox,Marketing,148678.89
49668,Benjamin Woodard,Marketing,148178.70
49669,Lori Rhodes,HR,61173.01
49670,Danielle Howard,IT,133576.57
49671,Denise Wells,Operations,68565.71
49672,Benjamin Fields,Research,132696.28
